0.7401841695040818,-0.557092315298493,1.0
-0.7432896617594271,0.2750199658374122,-1.0
-0.5364372999741414,0.4478296852759629,-1.0
0.1346965651341976,0.6548228410173103,-1.0
-0.4185726054595067,0.7610349790915929,-1.0
0.4175784196858745,0.7077532157082804,-1.0
-0.22242131498251627,-0.901209160133005,1.0
0.48327715305551644,0.8182702390701806,-1.0
-0.5404367424293444,-0.10343382192890305,-1.0
0.08410288338974592,-0.22629112068285062,1.0
-0.037037739144873294,0.8865325351396374,-1.0
-0.5855748994817036,-0.3174706748444358,-1.0
-0.9556527230765828,-0.8831105352190876,1.0
-0.6408895425524213,-0.07814559186308023,-1.0
0.4040001809836813,-0.4389757187506982,1.0
-0.43227347982306563,0.06426133785310628,-1.0
-0.5109119686378303,0.8530960215953844,-1.0
0.655264781045769,0.025342985589135836,1.0
-0.5810131827378089,-0.8371829348105675,1.0
-0.12624377221652705,0.006384579493204923,-1.0
0.16915181719119832,-0.3185193225562035,1.0
0.14579811561381772,-0.6062113724343778,1.0
0.040083652564112615,0.1679541231579067,-1.0
-0.7779723674266736,-0.747070387178957,1.0
0.777515626863577,-0.36005457261269647,1.0
0.5719144926117117,-0.5947411318993472,1.0
-0.11763639519421232,0.3440106170570174,-1.0
-0.9027303857776594,-0.5137145906200136,-1.0
-0.859313418395566,-0.5017475322444609,-1.0
-0.6854600940506985,-0.5852877520132254,1.0
0.8051836865834405,0.12592333783339238,1.0
0.8997586588554949,0.3630247972168388,1.0
-0.764454279661287,-0.41478991020660994,-1.0
-0.19545098150984308,-0.5360941149191845,1.0
0.9479143407384651,0.7796028630871088,-1.0
0.5724710819510528,-0.9502556472939294,1.0
-0.6717292399893,0.8067127033060029,-1.0
-0.04369377518269779,-0.166770011799092,1.0
-0.7863319063952126,-0.26469238196632605,-1.0
0.8807359759181477,0.1907418884208496,1.0
-0.3023771489667062,0.1653562554005259,-1.0
0.2635399544801087,0.5622297758835619,-1.0
0.36439502849163796,0.6947218249991935,-1.0
-0.9748695960265761,-0.19548466569996492,-1.0
-0.7711871805332404,-0.2745109276651312,-1.0
0.2435659122242937,0.8458253434142531,-1.0
-0.5157842701060933,-0.7746762926294297,1.0
-0.38389453158098696,-0.06101615502848978,-1.0
-0.7498881392820753,0.18901755069457704,-1.0
0.08228642496044647,0.20053260465010903,-1.0
