-0.5777662047776526,-0.18056872233701937,-1.0
0.21370557207112562,0.5726384008937551,1.0
0.9656935147612682,0.9534306478020258,1.0
-0.2982765389529527,0.7610276990294378,1.0
-0.7041750129261597,-0.13463475979884243,-1.0
0.5017165353970032,-0.909635410727718,-1.0
0.8532764970295048,-0.9497663273372718,-1.0
0.002257500615107322,-0.5185917655829215,-1.0
0.5347726380885012,-0.8330453398098172,-1.0
0.7015094891950264,-0.22407787660914913,1.0
0.22788844645853823,-0.7222943211126314,-1.0
0.7586814821759573,-0.45031269408922103,-1.0
-0.27126890543671767,0.6695841506762055,1.0
0.2903016289009819,0.5398304161485674,1.0
-0.7408837071884178,0.7970566423560881,1.0
-0.46273305964658906,-0.19775906762512996,-1.0
-0.11449748585507868,0.6074175163632805,1.0
-0.8734421512817294,0.2710457977707381,1.0
-0.5456041433517118,0.07245564389162462,1.0
-0.07125268587970934,-0.9928982951045706,-1.0
0.28416799005039817,0.4333004158583298,1.0
-0.9669492925634469,0.03843705410314757,-1.0
-0.24540979798503804,-0.30758855535976704,-1.0
0.7658451147640324,-0.6977239251501806,1.0
0.05665431074273153,0.5059406914523354,1.0
0.4175261855157506,-0.794628417813456,1.0
0.5941721197304657,-0.2223238925205222,1.0
-0.023354785371309417,0.8603740573151493,1.0
-0.6983475460462403,0.7868208501229141,-1.0
0.5436320737948397,-0.33961498890264963,1.0
0.21678148923442486,-0.09950683269008964,-1.0
0.3513070053150462,0.405194791466726,-1.0
0.44562691376495356,-0.5036210870364513,-1.0
-0.08575625098931816,0.35368940362875634,1.0
0.4059447094336823,0.8775561669717686,-1.0
-0.9685568258719734,-0.9427083749235123,1.0
-0.98342962371225,0.3573902468215453,1.0
0.3722384964622778,-0.08384607503169605,-1.0
-0.24833135480922341,-0.82749190285035,1.0
-0.760297568540715,-0.3024679732562885,1.0
0.05302875647676042,-0.8617813353297259,-1.0
0.20792694562766934,0.2192455780471938,1.0
-0.6140064010256949,0.31368897871652823,1.0
-0.15607834019676137,-0.28678582629515303,-1.0
